User,Original_User/Web,Compound,Negative,Neutral,Positive,Tweet
dimejibabalola,Steven_Strauss,-0.3612,0.194,0.711,0.095,"RT @Steven_Strauss: Man who thought HRC should lose security clearance over e-mail server, sees no need for investigation into Russian hack"
timothyworkman9,LindaSuhler,-0.2168,0.144,0.75,0.106,RT @LindaSuhler: Remember Obama's hot mic msg to Putin about flexibility after the election?What are they scared of? #RussianHackinghttps
d_a_keldsen,nytopinion,-0.2732,0.116,0.884,0.0,RT @nytopinion: In Mr. Trump the Russians likely saw a stunningly ignorant and malleable political novice. https://t.co/0Zof9Cl4bT https://
d_a_keldsen,nytimes,-0.2732,0.116,0.884,0.0,RT @nytopinion: In Mr. Trump the Russians likely saw a stunningly ignorant and malleable political novice. https://t.co/0Zof9Cl4bT https://
NurseRatchets,DailyNewsBin,-0.4215,0.141,0.859,0.0,RT @DailyNewsBin: Jim Crow in Michigan: 87 vote machines broke in Americas blackest city on Election Day https://t.co/RSMGUS5BCq
NurseRatchets,palmerreport,-0.4215,0.141,0.859,0.0,RT @DailyNewsBin: Jim Crow in Michigan: 87 vote machines broke in Americas blackest city on Election Day https://t.co/RSMGUS5BCq
APendergast63,genebsperling,-0.5095,0.193,0.721,0.085,"RT @genebsperling: So at end of close election, FBI deeply hurt HRC based on no evidence, while CIA sat on clear evidence of Putin interfer"
jontalton,WalshFreedom,0.7992,0.058,0.677,0.266,"RT @WalshFreedom: There's evidence Russia messed around with our election, but cuz our guy won, people on my side are ok with that?That's"
OurPowderDry,RBReich,-0.5719,0.179,0.821,0.0,@RBReich EC its Hillary.Thieves get stripped of ill-gotten goods  This cannot be turned over 2 Treasonous GOP. See  https://t.co/S2m37OCzm7
OurPowderDry,change,-0.5719,0.179,0.821,0.0,@RBReich EC its Hillary.Thieves get stripped of ill-gotten goods  This cannot be turned over 2 Treasonous GOP. See  https://t.co/S2m37OCzm7
ArdittoKime,PeterFosterALP,-0.4588,0.15,0.85,0.0,RT @PeterFosterALP: What a fizza.No wonder Australians are fed up with all the deceit of Malcolm Turnbulls fraudband https://t.co/ZEVqV
ArdittoKime,t,-0.4588,0.15,0.85,0.0,RT @PeterFosterALP: What a fizza.No wonder Australians are fed up with all the deceit of Malcolm Turnbulls fraudband https://t.co/ZEVqV
SimoneSmith3,SenJohnMcCain,-0.296,0.099,0.901,0.0,RT @SenJohnMcCain: #CyberSecurity can't be partisan. The stakes are too high. Will work across aisle to investigate &amp; stop cyberattacks htt
_Carja,LampOlive,-0.8004,0.255,0.745,0.0,RT @LampOlive: We all knew Trump couldn't win without rigging the election. Getting Russia to do it is the worst Avenue to go.
sethmoulton,twitter,0.6808,0.0,0.797,0.203,"Proud to see so many #MA6 constituents ready to work for change. There is so much to do, and this election was a ca https://t.co/gHoHKmjkIO"
marclippincott,kurteichenwald,0.2263,0.102,0.764,0.135,"RT @kurteichenwald: Fact: When it was announced that Trump had won the election, the Duma (lower house of Russian parliament) broke out in"
pankajtpatel,bleacherreport,0.0,0.0,1.0,0.0,"Doug Baldwin Comments on Donald Trump's Election, Inequality and More https://t.co/eOxC0XKA8b"
mau4682,JuddLegum,0.4404,0.0,0.838,0.162,RT @JuddLegum: UPDATE: GOP members supporting investigation of Russian interference in electionSen GrahamSen McCainSen LankfordSen Cor
HearMeRoar53881,DanielleMuscato,0.7184,0.0,0.778,0.222,"RT @DanielleMuscato: ""If Hillary Clinton won the election &amp; CIA report came out of foreign tampering, I'm sure @GOP'd be having exact same"
CipollaKate,michaelianblack,0.0,0.0,1.0,0.0,RT @michaelianblack: Another thing that isn't normal: there has not been a single moment since 11/8 where some part of me wasn't thinking a
WhoFdTheStork,TimOBrien,0.296,0.109,0.698,0.194,"RT @TimOBrien: We're now in the era of a PEOTUS who dismisses facts, routinely lies, and creates false realities for supporters: https://t."
WhoFdTheStork,,0.296,0.109,0.698,0.194,"RT @TimOBrien: We're now in the era of a PEOTUS who dismisses facts, routinely lies, and creates false realities for supporters: https://t."
travel611,EJDionne,-0.5423,0.234,0.659,0.106,RT @EJDionne: Why a #Trump presidency inspires fear. My column: Russia's role in his election is scary. His response: Even more sohttps://
DestructiveChem,ReaganBattalion,0.1531,0.088,0.796,0.115,"RT @ReaganBattalion: Although liberals are hesitant to give him credit, Senator @MarcoRubio has been speaking about Russia meddling in our"
HerYin,LindseyGrahamSC,0.0,0.0,1.0,0.0,"RT @LindseyGrahamSC: Joint statement with Senators McCain, Schumer, and Reed on reports Russia interfered with the 2016 Election. https://t"
HerYin,,0.0,0.0,1.0,0.0,"RT @LindseyGrahamSC: Joint statement with Senators McCain, Schumer, and Reed on reports Russia interfered with the 2016 Election. https://t"
dmcobbphoto,Steven_Strauss,-0.128,0.067,0.933,0.0,RT @Steven_Strauss: Trump: Obama is a Kenyan MuslimFox: America needs to hear this CIA: Putin tried to rig election for Trump Fox: we c
mirakyz,ezlusztig,0.6124,0.103,0.676,0.221,RT @ezlusztig: That's it: FIVE. The rest of them are happy to have an enemy hack our democracy if it means they win an election. https://t.
mirakyz,,0.6124,0.103,0.676,0.221,RT @ezlusztig: That's it: FIVE. The rest of them are happy to have an enemy hack our democracy if it means they win an election. https://t.
AziziOthmanMY,in,0.0,0.0,1.0,0.0,Trump says reports Russia helped him in U.S. election are 'ridiculous' https://t.co/KFWbV5URbY Trump says reports Russia helped him in U.S
hk_ravenclaw,PalmerReport,-0.4215,0.141,0.859,0.0,RT @PalmerReport: Jim Crow in Michigan: 87 vote machines broke in Americas blackest city on Election Day - https://t.co/TtRR8DcFBG
hk_ravenclaw,palmerreport,-0.4215,0.141,0.859,0.0,RT @PalmerReport: Jim Crow in Michigan: 87 vote machines broke in Americas blackest city on Election Day - https://t.co/TtRR8DcFBG
MiddletonSophia,JuddLegum,0.4404,0.0,0.838,0.162,RT @JuddLegum: UPDATE: GOP members supporting investigation of Russian interference in electionSen GrahamSen McCainSen LankfordSen Cor
JoshNoneYaBiz,mitchellvii,-0.5574,0.195,0.805,0.0,RT @mitchellvii: So the Democrats are claiming that the Russians rigged the election by exposing what Democrats really think?You can't ma
azpat0,youtube,-0.7865,0.409,0.591,0.0,CIA Election Report Is FAKE NEWS To Attack Trump &amp; Russia https://t.co/UXIwN9I0nz
pakobserver,pakobserver,0.0,0.0,1.0,0.0,Romanian left seeks electioncomeback https://t.co/OH3uUCy2eu
BarboniMacaroni,markoff,-0.25,0.136,0.777,0.087,RT @markoff: Michigan officials admit majority of Detroit vote counting machines broke on Election Day - Palmer Report https://t.co/Gx9btLq
BarboniMacaroni,t,-0.25,0.136,0.777,0.087,RT @markoff: Michigan officials admit majority of Detroit vote counting machines broke on Election Day - Palmer Report https://t.co/Gx9btLq
caroljdavy,AdamsFlaFan,0.0,0.0,1.0,0.0,"RT @AdamsFlaFan: WAKE UP, AMERICA!!! Putin has interfered with our election and installed a puppet. We voted for Hillary. She leads trump b"
mike95465073,KellyannePolls,-0.7531,0.334,0.605,0.061,Conway calls CIA report on Russian election meddling laughable and ridiculous https://t.co/npA32dpk7k @KellyannePolls STUPID SKANK
mike95465073,washingtonpost,-0.7531,0.334,0.605,0.061,Conway calls CIA report on Russian election meddling laughable and ridiculous https://t.co/npA32dpk7k @KellyannePolls STUPID SKANK
trevordorn,Steven_Strauss,-0.3612,0.194,0.711,0.095,"RT @Steven_Strauss: Man who thought HRC should lose security clearance over e-mail server, sees no need for investigation into Russian hack"
mybodyGG,mtracey,-0.128,0.073,0.927,0.0,"RT @mtracey: Former CIA spooks running to CNN to demand ""a new election"" ... nothing to see here, folks https://t.co/JvUMybjpq8"
mybodyGG,cnn,-0.128,0.073,0.927,0.0,"RT @mtracey: Former CIA spooks running to CNN to demand ""a new election"" ... nothing to see here, folks https://t.co/JvUMybjpq8"
poodbit499,twitter,-0.516,0.234,0.661,0.105,"Yes OBAMA hates BiBi so much he interfered w/Israels election &amp; tried to oust him,yet he's trying 2 BLAME Russia 4 https://t.co/nLCKRzIYaZ"
Saya_relativity,Khanoisseur,0.0,0.0,1.0,0.0,"RT @Khanoisseur: Looked at people in Whole Foods  line today and wondered ""how many of you thinking about the election rn?"" @michaelianblac"
Klayoven,Khanoisseur,-0.2263,0.087,0.913,0.0,RT @Khanoisseur: More new evidence that Comey tipped undecided voters toward Trump in last 2 weeks of the electionBiggest tamperer was th
againstabusesa,ewn,-0.3612,0.185,0.815,0.0,Trump says reports Russia helped him in US election are ridiculous https://t.co/tBfYF3JitO
crosa1988,DisavowTrump16,0.0,0.0,1.0,0.0,RT @DisavowTrump16: U.S. Concludes that Russia was involved in our election! RETWEET to to tell the Electoral College to vote for Hillary!
sir_animesh_Ji,AmarUjalaNews,0.0,0.0,1.0,0.0,RT @AmarUjalaNews:  ''           https://t.co/7pU9fbxzk6#upelections
sir_animesh_Ji,amarujala,0.0,0.0,1.0,0.0,RT @AmarUjalaNews:  ''           https://t.co/7pU9fbxzk6#upelections
SnoopandWillie,SolidBlue2012,0.2023,0.0,0.904,0.096,RT @SolidBlue2012: Trump faces first significant post-election pushback from Republicans over CIA report on Russia - LA Times https://t.co/
SnoopandWillie,t,0.2023,0.0,0.904,0.096,RT @SolidBlue2012: Trump faces first significant post-election pushback from Republicans over CIA report on Russia - LA Times https://t.co/
sallyodum,cnadnqt,0.1174,0.116,0.713,0.171,"RT @cnadnqt: @williesband @Greg_Palast @DrJillStein And, to be fair, if we don't fix these problems even a new election will be unfair and"
lesliern92,JeffCallahan75,0.25,0.105,0.752,0.143,@JeffCallahan75 how u figure? It's actually the KGB (Putin) that worries me. If Trump meant to be Pres. he can win a NEW election.
HelenEckard,Khanoisseur,0.5106,0.0,0.845,0.155,RT @Khanoisseur: .@LindseyGrahamSC Strong bipartisan statement on Russian meddling in election But you all need to also investigate FBI i
thinklightblue,nytopinion,0.0,0.0,1.0,0.0,RT @nytopinion: Why would President-elect Trump object to a thorough bipartisan probe into Russian meddling? https://t.co/zDopY4Hcs0 https:
thinklightblue,nytimes,0.0,0.0,1.0,0.0,RT @nytopinion: Why would President-elect Trump object to a thorough bipartisan probe into Russian meddling? https://t.co/zDopY4Hcs0 https:
sam_adjetey,NAkufoAddo,0.7269,0.0,0.775,0.225,"RT @NAkufoAddo: This morning, I attended the Ridge Church, Accra, with my family, to give thanks to the Lord for a peaceful election and gr"
MarkM447,mtracey,-0.128,0.073,0.927,0.0,"RT @mtracey: Former CIA spooks running to CNN to demand ""a new election"" ... nothing to see here, folks https://t.co/JvUMybjpq8"
MarkM447,cnn,-0.128,0.073,0.927,0.0,"RT @mtracey: Former CIA spooks running to CNN to demand ""a new election"" ... nothing to see here, folks https://t.co/JvUMybjpq8"
carlastoneintl,SenJohnMcCain,-0.296,0.099,0.901,0.0,RT @SenJohnMcCain: #CyberSecurity can't be partisan. The stakes are too high. Will work across aisle to investigate &amp; stop cyberattacks htt
pharmalady,Steven_Strauss,-0.3612,0.194,0.711,0.095,"RT @Steven_Strauss: Man who thought HRC should lose security clearance over e-mail server, sees no need for investigation into Russian hack"
lycoris_aurea,themattmcd,0.0,0.0,1.0,0.0,RT @themattmcd: Here is Mitch McConnell's office number:202-224-2541Call and ask why he kept us in the dark about foreign interference
AnneMcGibbs,Steven_Strauss,-0.3612,0.194,0.711,0.095,"RT @Steven_Strauss: Man who thought HRC should lose security clearance over e-mail server, sees no need for investigation into Russian hack"
BrianTDeegan,johnkennedyla,0.9098,0.0,0.511,0.489,Republican John Kennedy wins Louisiana senate race in runoff election https://t.co/y4EVIzEAiH - Congrats @johnkennedyla - great job!
BrianTDeegan,cnbc,0.9098,0.0,0.511,0.489,Republican John Kennedy wins Louisiana senate race in runoff election https://t.co/y4EVIzEAiH - Congrats @johnkennedyla - great job!
crosa1988,ElectoralCollge,-0.2846,0.203,0.702,0.095,@ElectoralCollge Russia rigged our election.Our true President is HRC.Dobt rob her.HRC can't b bought but Trump can https://t.co/lln2bjA22K
crosa1988,twitter,-0.2846,0.203,0.702,0.095,@ElectoralCollge Russia rigged our election.Our true President is HRC.Dobt rob her.HRC can't b bought but Trump can https://t.co/lln2bjA22K
JessMe757,technowizardry,0.0,0.0,1.0,0.0,RT @technowizardry: Did #Russia really hack the election?Please vote and RT!
ValkyrieHanna7,HardiesDazza,0.0,0.0,1.0,0.0,@HardiesDazza @JoyceSt14976939 @ANOMALY1 @KellyannePolls @realDonaldTrump https://t.co/G8tjpvsyYF
ValkyrieHanna7,newyorker,0.0,0.0,1.0,0.0,@HardiesDazza @JoyceSt14976939 @ANOMALY1 @KellyannePolls @realDonaldTrump https://t.co/G8tjpvsyYF
e_revolutionist,nytopinion,-0.2732,0.116,0.884,0.0,RT @nytopinion: In Mr. Trump the Russians likely saw a stunningly ignorant and malleable political novice. https://t.co/0Zof9Cl4bT https://
e_revolutionist,nytimes,-0.2732,0.116,0.884,0.0,RT @nytopinion: In Mr. Trump the Russians likely saw a stunningly ignorant and malleable political novice. https://t.co/0Zof9Cl4bT https://
margie_sg,PrisonPlanet,-0.5106,0.191,0.809,0.0,"RT @PrisonPlanet: Post election riots: FAILED.Jill Stein recount: FAILED.Intimidation of EC members: FAILED.""Fake news"": FAILED.""Russia"
_mylesjames_,Steven_Strauss,-0.128,0.067,0.933,0.0,RT @Steven_Strauss: Trump: Obama is a Kenyan MuslimFox: America needs to hear this CIA: Putin tried to rig election for Trump Fox: we c
anesam98,markoff,-0.25,0.136,0.777,0.087,RT @markoff: Michigan officials admit majority of Detroit vote counting machines broke on Election Day - Palmer Report https://t.co/Gx9btLq
anesam98,t,-0.25,0.136,0.777,0.087,RT @markoff: Michigan officials admit majority of Detroit vote counting machines broke on Election Day - Palmer Report https://t.co/Gx9btLq
jjauthor,laurahollis61,-0.6486,0.238,0.762,0.0,"RT @laurahollis61: This whole ""Russians hacked the election"" story is the biggest load of crap since#Benghazi ""it-was-a-video."" Dems are d"
athada,youtube,0.582,0.169,0.522,0.309,"#PEOTUS admits #LockHerUp was gimmick: ""Forget it. That plays great before the election. Now, we dont care, right?"" https://t.co/bgaendjktD"
AldoKaz,TheFlightMike,0.0,0.0,1.0,0.0,RT @TheFlightMike: BREAKING: Tim Tebow and Johnny Manziel to run against Donald Trump in 2020 Presidential Election. https://t.co/eK499g6UD7
AldoKaz,twitter,0.0,0.0,1.0,0.0,RT @TheFlightMike: BREAKING: Tim Tebow and Johnny Manziel to run against Donald Trump in 2020 Presidential Election. https://t.co/eK499g6UD7
eddie736,nytopinion,-0.2732,0.116,0.884,0.0,RT @nytopinion: In Mr. Trump the Russians likely saw a stunningly ignorant and malleable political novice. https://t.co/0Zof9Cl4bT https://
eddie736,nytimes,-0.2732,0.116,0.884,0.0,RT @nytopinion: In Mr. Trump the Russians likely saw a stunningly ignorant and malleable political novice. https://t.co/0Zof9Cl4bT https://
wrdybrd,jameshamblin,0.0,0.0,1.0,0.0,RT @jameshamblin: So people believe a pizza place is a government sex ring but fancy themselves too savvy to look into Russian election int
azpat0,YouTube,0.6124,0.0,0.688,0.313,I liked a @YouTube video https://t.co/u0TS48IRxY Maximum Alert: Rogue CIA Working to Overthrow Trump Election
azpat0,youtube,0.6124,0.0,0.688,0.313,I liked a @YouTube video https://t.co/u0TS48IRxY Maximum Alert: Rogue CIA Working to Overthrow Trump Election
riverqueen,howiewolf,0.0772,0.0,0.933,0.067,RT @howiewolf: Number of Congressional hearings on Benghazi: 33.Number of Congressional hearings on Russian efforts to influence our elec
daquick07,FaceTheNation,0.7506,0.0,0.709,0.291,"RT @FaceTheNation: ""You can't make this issue partisan. It is too important. A fundamental part of a democracy is a free and fair election."
hotmerthanyou,swin24,0.3612,0.0,0.865,0.135,"RT @swin24: like, Trump publicly did this, actually: ""Russia, if you're listening"" he said @ a rally https://t.co/u8yujY22EM https://t.co"
hotmerthanyou,thedailybeast,0.3612,0.0,0.865,0.135,"RT @swin24: like, Trump publicly did this, actually: ""Russia, if you're listening"" he said @ a rally https://t.co/u8yujY22EM https://t.co"
Dinosgurl,kurteichenwald,0.0,0.0,1.0,0.0,"RT @kurteichenwald: Also, there must be investigation of Comey @FBI. That he could know this &amp; decide to break all history to interfere w/"
