User,Original_User/Web,Compound,Negative,Neutral,Positive,Tweet
hnvance40,PeakOfTruth,0.25,0.124,0.677,0.199,RT @PeakOfTruth: Anyone who honestly believes Russia is responsible for #Hillary getting rolled is 2 dumb to continue to draw oxygen https:
AndreFrato,An0nKn0wledge,-0.6739,0.171,0.829,0.0,RT @An0nKn0wledge: THERE IS MORE EVIDENCE OF ALIENS EXISTING THEN THE RUSSIANS HACKING THE ELECTION.. BTW THE ELECTION FRAUD SO FAR ALL IN
xavvypls,twitter,-0.7579,0.302,0.698,0.0,Old_Bern_Kenobi: This is how far Hillary's sycophants have sunk: Blaming fast food workers for Hillary's failure w https://t.co/0szFszOdBd
Ny1david,ibtimes,0.0,0.0,1.0,0.0,Hmmm...https://t.co/QvNiASOjFs
MARGARETFlana18,IdiotDems,-0.4939,0.158,0.842,0.0,RT @IdiotDems: Hillary Donors Could Have Fed 6 Million Hungry Children For a Year With Wasted Campaign Cash - #CrookedHillary https://t.co/
MARGARETFlana18,t,-0.4939,0.158,0.842,0.0,RT @IdiotDems: Hillary Donors Could Have Fed 6 Million Hungry Children For a Year With Wasted Campaign Cash - #CrookedHillary https://t.co/
SoBlackAndBlue,twitter,0.0,0.0,1.0,0.0,As opposed to the political juggernauts of Hillary and her team. https://t.co/YnTcsHjLsL
ShaftonP,bfraser747,0.0,0.0,1.0,0.0,"RT @bfraser747: ""We have a new PresElect. His name is Donald J. Trump. So move over, Barack Move over Hillary"" AMEN @JudgeJeaninehttps:/"
BonnieLCollins3,DemocratCespool,-0.4939,0.158,0.842,0.0,RT @DemocratCespool: Hillary Donors Could Have Fed 6 Million Hungry Children For a Year With Wasted Campaign Cash - #clintonfoundation http
MacMoney,UberFactsNiggas,0.0,0.0,1.0,0.0,RT @UberFactsNiggas: Hillary Clinton and Snoop Dogg now follow each other on Twitter.
KandorKarteh,kylegriffin1,-0.6597,0.293,0.707,0.0,RT @kylegriffin1: The Dangerous Myth That Hillary Clinton Ignored the Working Class @TheAtlantic https://t.co/bzCbt0iaXD https://t.co/Waam
KandorKarteh,theatlantic,-0.6597,0.293,0.707,0.0,RT @kylegriffin1: The Dangerous Myth That Hillary Clinton Ignored the Working Class @TheAtlantic https://t.co/bzCbt0iaXD https://t.co/Waam
pinkyfloyd1213,MrDane1982,0.1007,0.161,0.714,0.125,"RT @MrDane1982: 40 yrs of fighting for us, this time we fight for her until she have enough ground to stand on! The best thing Hillary can"
Tish47Patricia,hale_razor,-0.1573,0.125,0.772,0.103,RT @hale_razor: Putin is so brilliant he masterminded Hillary getting 3M more votes than Trump but still lose the election by almost 75 ele
Madam_Nyobi,France4Hillary,0.34,0.082,0.786,0.132,"RT @France4Hillary: #Hillary lost 4 states (FL, MI, WI, PA) by ~1 point. If not for Russia/Comey, she'd have won them all. WE NEED A #REVOT"
himm7,CarlNyberg312,-0.5574,0.247,0.753,0.0,RT @CarlNyberg312: Hillary Democrat narrative:1. Hillary lost due to sexism.2. Bernie would have lost too. https://t.co/1Qg1MVF0S3
himm7,twitter,-0.5574,0.247,0.753,0.0,RT @CarlNyberg312: Hillary Democrat narrative:1. Hillary lost due to sexism.2. Bernie would have lost too. https://t.co/1Qg1MVF0S3
PatHarr64573322,KailiJoy,-0.6331,0.283,0.609,0.108,RT @KailiJoy: Hillary Clinton's under no obligation to save us. She tried. And we screamed EMAILS!!!!!! and complained that she's just not
tx_blue_dot,Petergrand,-0.3818,0.14,0.86,0.0,RT @Petergrand: The founding fathers foresaw this situation and designed an emergency override switch called the #ElectoralCollegehttps:/
VeroPArtist,bennydiego,0.2382,0.0,0.911,0.089,RT @bennydiego: It's funny how Hillary's private server was such a major issue but President-elect talking to world leaders on his private
OccuWorld,mediaite,-0.5267,0.221,0.779,0.0,Former U.S. Ambassador to Russia: Vladimir Putin Wanted Revenge on Hillary Clinton https://t.co/802q1LAtdP
fedagentmark,Roscali,-0.2023,0.192,0.657,0.152,@Roscali @almac8241951 @Broker617 @Adjustedwell HILLARY'S bitch Chuck Todd was schooled on truthful journalism by P https://t.co/hFzjP9oSVM
fedagentmark,twitter,-0.2023,0.192,0.657,0.152,@Roscali @almac8241951 @Broker617 @Adjustedwell HILLARY'S bitch Chuck Todd was schooled on truthful journalism by P https://t.co/hFzjP9oSVM
AmericanMom2,StevePieczenik,-0.608,0.296,0.529,0.175,RT @StevePieczenik: luv #podestaspizza reference HELL o #America knows the scoop #Hillary have some dignity LEAVE #pizzagate https://t.co/w
AmericanMom2,t,-0.608,0.296,0.529,0.175,RT @StevePieczenik: luv #podestaspizza reference HELL o #America knows the scoop #Hillary have some dignity LEAVE #pizzagate https://t.co/w
HeysannaHosanna,memnosoncos,0.0997,0.198,0.546,0.256,"RT @memnosoncos: ""But please never stop believing that fighting for whats right is worth it."" HillaryGrace under pressure."
bobbyward2009,FoxNews,-0.5423,0.269,0.627,0.103,@FoxNews Hillary is the simple reason the Democrats lost. You sent someone to a gun fight with a knife. Popular vote means nothing.
Workers4Trump,MissLizzyNJ,0.2732,0.0,0.896,0.104,"RT @MissLizzyNJ: Hillary Clinton, who accepted millions from Saudi Arabia &amp; Qatar, is suddenly concerned about foreign governments influenc"
JessiePow,DanielleMuscato,0.7184,0.0,0.778,0.222,"RT @DanielleMuscato: ""If Hillary Clinton won the election &amp; CIA report came out of foreign tampering, I'm sure @GOP'd be having exact same"
slone,twitter,-0.565,0.233,0.767,0.0,WHO DIDN'T?????????? The list of people who despise Hillary is very long! https://t.co/H3YZOroavx
CiaoBebe,JohnLeguizamo,0.0,0.0,1.0,0.0,RT @JohnLeguizamo: Over 4 million have already asked the electoral college to elect @HillaryClinton as president on Dec 19. https://t.co/gh
CiaoBebe,t,0.0,0.0,1.0,0.0,RT @JohnLeguizamo: Over 4 million have already asked the electoral college to elect @HillaryClinton as president on Dec 19. https://t.co/gh
Rachelle_jdh,ih8florida,0.0772,0.0,0.885,0.115,"@ih8florida @SigmaRoman @arcadianathina @REDLEAFY777 @glamourizes Americans want Hillary, even the republicans"
goldcamaro,CdnChange,0.5562,0.0,0.626,0.374,"4,832,000 strong and counting! https://t.co/GEPVHi9C5E via @CdnChange"
goldcamaro,change,0.5562,0.0,0.626,0.374,"4,832,000 strong and counting! https://t.co/GEPVHi9C5E via @CdnChange"
mosfoodographer,nypost,0.0772,0.111,0.766,0.123,RT @nypost: Hillary Clinton and her supporters spent twice as much as Donald Trump on her losing presidential campaign https://t.co/kPyf4Ns
mosfoodographer,t,0.0772,0.111,0.766,0.123,RT @nypost: Hillary Clinton and her supporters spent twice as much as Donald Trump on her losing presidential campaign https://t.co/kPyf4Ns
twilbib1,Alyssa_Milano,-0.8173,0.349,0.651,0.0,@Alyssa_Milano more bullshit from Alyssa girl don't have a life get over it asshole Hillary is a criminal
janet_yackle,SheWhoVotes,-0.7096,0.211,0.789,0.0,"RT @SheWhoVotes: If Hillary was complicit in Russian treason the way Donald is, I'd rightly turn on her. This should be unacceptable to *al"
DemClintonKaine,AdamParkhomenko,0.0,0.0,1.0,0.0,RT @AdamParkhomenko: Hillary Clinton sent a thank-you note to a 103-year-old Long Island woman who voted for her https://t.co/3pRFSF3goq ht
DemClintonKaine,nydailynews,0.0,0.0,1.0,0.0,RT @AdamParkhomenko: Hillary Clinton sent a thank-you note to a 103-year-old Long Island woman who voted for her https://t.co/3pRFSF3goq ht
ggprez,CarmineZozzora,-0.5267,0.175,0.825,0.0,RT @CarmineZozzora: Russia didn't conspire to delegitimize and sabotage @realDonaldTrump's candidacy or his victory over Hillary Clinton.
mikew6161,NateSilver538,0.8982,0.0,0.502,0.498,"@NateSilver538 LOL. If Hillary didn't cheat, Bernie would have been the nominee.  Enjoy your fairyland dreams."
CerulloElaine,bfraser747,0.0,0.0,1.0,0.0,"RT @bfraser747: ""It was PresidentObama, along with Hillary Clinton, that came up with the 'Russian reset button"" ~ @AllenWest#JudgeJeani"
dj4k4000,PolitixGal,-0.5147,0.27,0.73,0.0,RT @PolitixGal: This Michigan crowd is WHY HILLARY LOST! https://t.co/mofoGRjQQO
dj4k4000,twitter,-0.5147,0.27,0.73,0.0,RT @PolitixGal: This Michigan crowd is WHY HILLARY LOST! https://t.co/mofoGRjQQO
naja_studio,twitter,0.296,0.111,0.721,0.168,"McCain is all about himself. I am confused where's loyalty stand, he may have voted for Hillary. https://t.co/sSSFKyyvGx"
MarkHoenig,KansasCity1980,0.0,0.0,1.0,0.0,@KansasCity1980 @Lofty537 @parisi_v @WalshFreedom https://t.co/dBoAeJhtdB
MarkHoenig,politifact,0.0,0.0,1.0,0.0,@KansasCity1980 @Lofty537 @parisi_v @WalshFreedom https://t.co/dBoAeJhtdB
oonasez,peterdaou,-0.7579,0.283,0.717,0.0,RT @peterdaou: I've disagreed with Hillary on several issues. I've said her campaign made mistakes. But I'll ALWAYS reject the claim she's
65intexas,TheBaxterBean,-0.3182,0.113,0.887,0.0,"RT @TheBaxterBean: REMINDER: Hillary Clinton lost Michigan by only 10,704 votes. Detroit has 513,000 registered voters &amp; turnout declined ("
heatherEcoast,DanielleMuscato,0.7184,0.0,0.778,0.222,"RT @DanielleMuscato: ""If Hillary Clinton won the election &amp; CIA report came out of foreign tampering, I'm sure @GOP'd be having exact same"
MyPlace4U,nia4_trump,0.0,0.0,1.0,0.0,RT @nia4_trump: Watch Hillary LIE during her SoS confirmation hearing. #ClintonCash #UraniumOne The RUSSIANS #ClintonFoundationhttps://t
WaldeckKaren,DanielleMuscato,0.7184,0.0,0.778,0.222,"RT @DanielleMuscato: ""If Hillary Clinton won the election &amp; CIA report came out of foreign tampering, I'm sure @GOP'd be having exact same"
Future_Comedian,gourmetspud,-0.7717,0.3,0.7,0.0,"RT @gourmetspud: ""Hillary lost bc fake news"" seems 100x less plausible than ""Hillary lost because she was Democratic Romney in anger-driven"
rmbrice,brandongroeny,-0.5106,0.13,0.87,0.0,RT @brandongroeny: Where was media outcry when Hillary sold out US for millions from foreign donors to the Clinton Foundation? That is fo
TXsnark7,JohnLeguizamo,0.0,0.0,1.0,0.0,RT @JohnLeguizamo: Over 4 million have already asked the electoral college to elect @HillaryClinton as president on Dec 19. https://t.co/gh
TXsnark7,t,0.0,0.0,1.0,0.0,RT @JohnLeguizamo: Over 4 million have already asked the electoral college to elect @HillaryClinton as president on Dec 19. https://t.co/gh
yvetoro,RJGatorEsq,0.636,0.0,0.811,0.189,RT @RJGatorEsq: Congratulations to President-Elect #Trump on being #Time's Person of the Year! I assume Hillary came in second. #A
assssssssroight,righteousaxe,-0.7506,0.362,0.542,0.096,@righteousaxe @Khanoisseur @mrp @Green_Footballs jesus christ you people are incapable admitting your faults. hillary sucked. simple truth
bittopper_com,bittopper,0.0,0.0,1.0,0.0,Hillary Clinton 2007 Presidential Decks 2008 Vote Hillary.. #rt2gain #teamfollowback #followback #f4f https://t.co/9Ud0laXMS7
constantino_sam,pinterest,0.1531,0.172,0.623,0.206,If you are voting for Hillary  - ANTI HILLARY POLITICAL BUMPER FUNNY STICKER https://t.co/iMfTmpZKmE
PheroNike,nia4_trump,0.0,0.0,1.0,0.0,"RT @nia4_trump: #PodestaEmails more proof of Hillary's Russian Connections. ""Grassley Letter"" to Loretta Lynch. #CorruptMedia let this stor"
smell3roses,ScottyLiterati,-0.296,0.091,0.909,0.0,RT @ScottyLiterati: Hillary dropped this exact same info about Russia in front of 66 million viewers in October. But I guess no one listene
westinghouse565,TrinityNYC,0.0,0.0,1.0,0.0,RT @TrinityNYC: https://t.co/FE3kumenP9CNN
westinghouse565,t,0.0,0.0,1.0,0.0,RT @TrinityNYC: https://t.co/FE3kumenP9CNN
CerulloElaine,bfraser747,0.0,0.0,1.0,0.0,"RT @bfraser747: ""We have a new PresElect. His name is Donald J. Trump. So move over, Barack Move over Hillary"" AMEN @JudgeJeaninehttps:/"
saminhim,paulbenedict7,-0.7906,0.333,0.667,0.0,RT @paulbenedict7: #Obamastan's FBI: no need to prosecute Hillary's uranium deal; Obamastan's CIA: Putin is a #Trump lobbyist. Worse than #
TXhistorylover,HillaryClinton,-0.1179,0.209,0.6,0.191,so .@HillaryClinton says the Russians rigged the election for Trump to win. Why? Why would they want Hillary to lose?
ZKondos,ABCPolitics,-0.5423,0.189,0.811,0.0,@ABCPolitics Bipartisan my ass. McCain and Graham the two pawns of the #illuminati and Hillary/Obama surrogates...
roqchrisy,WayneDupreeShow,0.0,0.0,1.0,0.0,"RT @WayneDupreeShow: When Obama spoke with Russia in 2012, he said he would have leverage on hot mic, Hillary hit reset button with Putin.."
PatHarr64573322,nytimes,0.3182,0.0,0.874,0.126,RT @nytimes: How a speech by Madonna about sexism put Hillary Clinton's candidacy in fresh perspective https://t.co/CqLswtts4u https://t.co
PatHarr64573322,nytimes,0.3182,0.0,0.874,0.126,RT @nytimes: How a speech by Madonna about sexism put Hillary Clinton's candidacy in fresh perspective https://t.co/CqLswtts4u https://t.co
syl_pac,Change,0.0,0.0,1.0,0.0,Barack Obama: Make Hillary Clinton A Recess Appointment to SCOTUS - Sign the Petition! https://t.co/9K2ug8BgV8 via @Change
syl_pac,change,0.0,0.0,1.0,0.0,Barack Obama: Make Hillary Clinton A Recess Appointment to SCOTUS - Sign the Petition! https://t.co/9K2ug8BgV8 via @Change
HillaryWasRight,Ifitsthisname,-0.8885,0.418,0.509,0.073,@Ifitsthisname @ValeriaPugliesi @JustEric Kennedy and Hatch both created Hillary. You're version is bullshit and you're an evil liar
bzazzie,datrumpnation1,0.0,0.0,1.0,0.0,RT @datrumpnation1: Look who is behind the Russian CIA story:1. Washington Post2. Obama3. Schumer 4. McCain &amp; Lindsay Graham5. Hillary
mariebayarea4,VABVOX,0.6908,0.0,0.778,0.222,"RT @VABVOX: 8) Hillary Clinton's popular vote lead (2,835,808) is now FIVE TIMES larger than Al Gore's was in 2000 (543,895): https://t.co/"
mariebayarea4,t,0.6908,0.0,0.778,0.222,"RT @VABVOX: 8) Hillary Clinton's popular vote lead (2,835,808) is now FIVE TIMES larger than Al Gore's was in 2000 (543,895): https://t.co/"
SilentDogoode,insider,-0.7717,0.456,0.544,0.0,Conway Getting Death Threats Based on 'Incendiary' Anti-Trump Rhetoric https://t.co/GOltPNJOhJ
GarrigaMelissa,DougHenwood,-0.4588,0.2,0.8,0.0,"@DougHenwood @johnphotos he prob means that Hillary, CIA et all are being hypocritical."
aschops,MarkDiStef,0.0,0.106,0.787,0.106,@MarkDiStef @thomas_violence Odd how he's sure of that when polls started to sour on HRC before Comey came along.https://t.co/gwEAa3VVtR
yg_bates,T_Clark8,0.6077,0.073,0.713,0.214,@T_Clark8 how don't I serve the country. I don't see you giving up all your freedoms so everyone else can have theres. you hillary lover
bfm4440,MMFlint,-0.6966,0.2,0.8,0.0,RT @MMFlint: Have you heard a ONE Dem leader scream about this? Imagine if Cuba hacked in to throw the election to Hillary? What would Repu
RickySi16087724,WEdwarda,-0.5848,0.24,0.76,0.0,RT @WEdwarda: @1stcitizen Kills me that Obama campaigned for Hillary on our dime!
Tymeeks98,mitchellvii,0.4019,0.0,0.847,0.153,"@mitchellvii @JohnFromCranber Didn't Mexico try to help Hillary, by having Mexican citizens infiltrate US election process? "
textifyer59,kurteichenwald,0.0,0.0,1.0,0.0,"RT @kurteichenwald: I repeat: I laid out what was going on with Russian campaign, based on leaks from European intel, before election: http"
TRESWORLD,ScottyLiterati,-0.296,0.091,0.909,0.0,RT @ScottyLiterati: Hillary dropped this exact same info about Russia in front of 66 million viewers in October. But I guess no one listene
nana5greatgrand,American1765,-0.5859,0.231,0.769,0.0,RT @American1765: #SundayMorning Reince Priebus #ThisWeek #FakeNewsRussians didn't tell Hillary Clinton 2 ignore MI &amp; WI. Hillary lost bc
shogunofsin,ScottyLiterati,-0.296,0.091,0.909,0.0,RT @ScottyLiterati: Hillary dropped this exact same info about Russia in front of 66 million viewers in October. But I guess no one listene
faithbasedplans,CebuSalute,0.5093,0.1,0.687,0.213,RT @CebuSalute: haha! Didn't take long for this SJW &amp; Hillary supporting pin-head to block me. Part of the open-minded journalist crowd. ht
travelanita,FoxNews,0.5574,0.113,0.602,0.286,@FoxNews Why would Russia want to defeat their friend Hillary who sold them US Uranium and is friends with Putin?
olivefotini,KailiJoy,-0.6331,0.283,0.609,0.108,RT @KailiJoy: Hillary Clinton's under no obligation to save us. She tried. And we screamed EMAILS!!!!!! and complained that she's just not
JMCFRAVA,kashanacauley,-0.4767,0.205,0.795,0.0,RT @kashanacauley: It's a shame Hillary didn't connect with white Russian working class voters.
millennialviews,madonna,0.296,0.169,0.584,0.247,"Wow, @madonna upset about being called what she really is. https://t.co/BjdNSwdJDT"
millennialviews,mobile,0.296,0.169,0.584,0.247,"Wow, @madonna upset about being called what she really is. https://t.co/BjdNSwdJDT"
TeresaHutson1,DustinGiebel,-0.4019,0.172,0.828,0.0,RT @DustinGiebel: Hillary hacked the DNC because Trump was hogging all the attention.  #BoltonFalseFlagExcuses
PheroNike,MissLizzyNJ,0.2732,0.0,0.896,0.104,"RT @MissLizzyNJ: Hillary Clinton, who accepted millions from Saudi Arabia &amp; Qatar, is suddenly concerned about foreign governments influenc"
Jakekerrigan17,NoHoesGeorge,0.6166,0.0,0.748,0.252,RT @NoHoesGeorge: NEVER MAKE FUN OF HILLARY CLINTON IN FRONT OF FEMALES https://t.co/VvtB0z3L0G
Jakekerrigan17,twitter,0.6166,0.0,0.748,0.252,RT @NoHoesGeorge: NEVER MAKE FUN OF HILLARY CLINTON IN FRONT OF FEMALES https://t.co/VvtB0z3L0G
roqchrisy,jimlibertarian,0.4939,0.0,0.856,0.144,"RT @jimlibertarian: Donald Trump only works 4 we the people and America,Hillary Clinton on the other hand is a Chinese/Russian agent,she so"
inglamwetrust,Humans_vs_Trump,-0.2263,0.129,0.783,0.088,"RT @Humans_vs_Trump: Media currently surprised Trump denies Russia hacking.Um, remember when he invited Russia to hack Hillary on nationa"
CerulloElaine,Lrihendry,-0.4767,0.153,0.764,0.083,"RT @Lrihendry: Folks, we need to get on our knees and thank the Lord for sparing us from the impending socialist hell Hillary would've perp"
3Panda3,HeyTammyBruce,0.4404,0.0,0.861,0.139,"RT @HeyTammyBruce: Of course. We've been dealing w ""secret"" CIA report revealed to a Hillary supporting blog (WaPost) by anonymous sources."
farmgurl3,bfraser747,0.0,0.0,1.0,0.0,"RT @bfraser747: ""It was PresidentObama, along with Hillary Clinton, that came up with the 'Russian reset button"" ~ @AllenWest#JudgeJeani"
AmericanMom2,RepStevenSmith,-0.4939,0.167,0.833,0.0,RT @RepStevenSmith: Hillary Donors Could Have Fed 6 Million Hungry Children For A Year With Wasted Campaign Money https://t.co/Y6BazF4OsJ v
AmericanMom2,dailycaller,-0.4939,0.167,0.833,0.0,RT @RepStevenSmith: Hillary Donors Could Have Fed 6 Million Hungry Children For A Year With Wasted Campaign Money https://t.co/Y6BazF4OsJ v
